"CCV(ST3) - RawData"
"Wavelength nm.","T%"
521.40,88.4125
521.50,88.4537
521.60,88.4918
521.70,88.5300
521.80,88.5666
521.90,88.6002
522.00,88.6337
522.10,88.6627
522.20,88.6963
522.30,88.7360
522.40,88.7787
522.50,88.8245
522.60,88.8672
522.70,88.9130
522.80,88.9557
522.90,88.9908
523.00,89.0182
523.10,89.0518
523.20,89.0915
523.30,89.1327
523.40,89.1693
523.50,89.2105
523.60,89.2532
523.70,89.2914
523.80,89.3265
523.90,89.3600
524.00,89.4012
524.10,89.4424
524.20,89.4760
524.30,89.5111
524.40,89.5538
524.50,89.5920
524.60,89.6317
524.70,89.6713
524.80,89.7156
524.90,89.7537
525.00,89.7888
525.10,89.8224
525.20,89.8544
525.30,89.8880
525.40,89.9200
525.50,89.9551
525.60,89.9963
525.70,90.0345
525.80,90.0726
525.90,90.1093
526.00,90.1489
526.10,90.1840
526.20,90.2176
526.30,90.2496
526.40,90.2832
526.50,90.3183
526.60,90.3564
526.70,90.3961
526.80,90.4327
526.90,90.4694
527.00,90.5045
527.10,90.5396
527.20,90.5670
527.30,90.6006
527.40,90.6403
527.50,90.6815
527.60,90.7227
527.70,90.7623
527.80,90.8035
527.90,90.8432
528.00,90.8798
528.10,90.9088
528.20,90.9378
528.30,90.9653
528.40,90.9958
528.50,91.0294
528.60,91.0660
528.70,91.1026
528.80,91.1469
528.90,91.1819
529.00,91.2155
529.10,91.2460
529.20,91.2766
529.30,91.3055
529.40,91.3330
529.50,91.3681
529.60,91.3986
529.70,91.4337
529.80,91.4703
529.90,91.5085
530.00,91.5451
530.10,91.5787
530.20,91.6138
530.30,91.6428
530.40,91.6763
530.50,91.7084
530.60,91.7435
530.70,91.7755
530.80,91.8076
530.90,91.8411
531.00,91.8701
531.10,91.9006
531.20,91.9296
531.30,91.9617
531.40,91.9968
531.50,92.0273
531.60,92.0578
531.70,92.0929
531.80,92.1310
531.90,92.1661
532.00,92.2012
532.10,92.2333
532.20,92.2699
532.30,92.3050
532.40,92.3370
532.50,92.3706
532.60,92.4011
532.70,92.4255
532.80,92.4484
532.90,92.4713
533.00,92.4988
533.10,92.5278
533.20,92.5659
533.30,92.6041
533.40,92.6422
533.50,92.6773
533.60,92.7078
533.70,92.7353
533.80,92.7673
533.90,92.7979
534.00,92.8253
534.10,92.8574
534.20,92.8879
534.30,92.9184
534.40,92.9459
534.50,92.9779
534.60,93.0115
534.70,93.0405
534.80,93.0664
534.90,93.0969
535.00,93.1290
535.10,93.1641
535.20,93.2007
535.30,93.2449
535.40,93.2892
535.50,93.3243
535.60,93.3578
535.70,93.3868
535.80,93.4128
535.90,93.4433
536.00,93.4769
536.10,93.5059
536.20,93.5333
536.30,93.5699
536.40,93.5913
536.50,93.6096
536.60,93.6279
536.70,93.6493
536.80,93.6691
536.90,93.6874
537.00,93.7057
537.10,93.7271
537.20,93.7515
537.30,93.7790
537.40,93.8049
537.50,93.8339
537.60,93.8644
537.70,93.8950
537.80,93.9240
537.90,93.9484
538.00,93.9682
538.10,93.9911
538.20,94.0170
538.30,94.0430
538.40,94.0689
538.50,94.1025
538.60,94.1360
538.70,94.1666
538.80,94.1940
538.90,94.2200
539.00,94.2520
539.10,94.2841
539.20,94.3115
539.30,94.3405
539.40,94.3771
539.50,94.4061
539.60,94.4290
539.70,94.4550
539.80,94.4763
539.90,94.4992
540.00,94.5221
540.10,94.5435
540.20,94.5694
540.30,94.5969
540.40,94.6259
540.50,94.6518
540.60,94.6777
540.70,94.7021
540.80,94.7281
540.90,94.7525
541.00,94.7754
541.10,94.7983
541.20,94.8242
541.30,94.8502
541.40,94.8776
541.50,94.9066
541.60,94.9310
541.70,94.9585
541.80,94.9814
541.90,95.0027
542.00,95.0226
542.10,95.0455
542.20,95.0699
542.30,95.0958
542.40,95.1218
542.50,95.1523
542.60,95.1828
542.70,95.2118
542.80,95.2377
542.90,95.2667
543.00,95.2972
543.10,95.3201
543.20,95.3445
543.30,95.3659
543.40,95.3903
543.50,95.4117
543.60,95.4315
543.70,95.4529
543.80,95.4712
543.90,95.4895
544.00,95.5063
544.10,95.5261
544.20,95.5460
544.30,95.5688
544.40,95.5948
544.50,95.6192
544.60,95.6436
544.70,95.6696
544.80,95.6955
544.90,95.7199
545.00,95.7443
545.10,95.7672
545.20,95.7855
545.30,95.8008
545.40,95.8176
545.50,95.8344
545.60,95.8527
545.70,95.8679
545.80,95.8878
545.90,95.9076
546.00,95.9335
546.10,95.9549
546.20,95.9808
546.30,96.0037
546.40,96.0297
546.50,96.0510
546.60,96.0724
546.70,96.0922
546.80,96.1090
546.90,96.1227
547.00,96.1411
547.10,96.1624
547.20,96.1838
547.30,96.2082
547.40,96.2326
547.50,96.2540
547.60,96.2753
547.70,96.2997
547.80,96.3196
547.90,96.3425
548.00,96.3654
548.10,96.3913
548.20,96.4081
548.30,96.4264
548.40,96.4417
548.50,96.4554
548.60,96.4630
548.70,96.4783
548.80,96.4966
548.90,96.5164
549.00,96.5393
549.10,96.5637
549.20,96.5820
549.30,96.6019
549.40,96.6202
549.50,96.6248
549.60,96.6385
549.70,96.6537
549.80,96.6660
549.90,96.6766
550.00,96.6980
550.10,96.7178
550.20,96.7300
550.30,96.7514
550.40,96.7697
550.50,96.7834
550.60,96.8002
550.70,96.8155
550.80,96.8307
550.90,96.8460
551.00,96.8689
551.10,96.8887
551.20,96.9055
551.30,96.9254
551.40,96.9437
551.50,96.9574
551.60,96.9742
551.70,96.9940
551.80,97.0154
551.90,97.0383
552.00,97.0642
552.10,97.0901
552.20,97.1115
552.30,97.1283
552.40,97.1466
552.50,97.1634
552.60,97.1802
552.70,97.1970
552.80,97.2198
552.90,97.2382
553.00,97.2565
553.10,97.2687
553.20,97.2778
553.30,97.2855
553.40,97.2946
553.50,97.3038
553.60,97.3129
553.70,97.3206
553.80,97.3328
553.90,97.3465
554.00,97.3572
554.10,97.3679
554.20,97.3831
554.30,97.4014
554.40,97.4136
554.50,97.4274
554.60,97.4396
554.70,97.4564
554.80,97.4731
554.90,97.4915
555.00,97.5143
555.10,97.5342
555.20,97.5571
555.30,97.5800
555.40,97.5952
555.50,97.6059
555.60,97.6196
555.70,97.6349
555.80,97.6440
555.90,97.6563
556.00,97.6700
556.10,97.6852
556.20,97.6959
556.30,97.7112
556.40,97.7295
556.50,97.7478
556.60,97.7631
556.70,97.7783
556.80,97.7875
556.90,97.7997
557.00,97.8119
557.10,97.8226
557.20,97.8363
557.30,97.8531
557.40,97.8683
557.50,97.8729
557.60,97.8790
557.70,97.8912
557.80,97.9034
557.90,97.9126
558.00,97.9263
558.10,97.9431
558.20,97.9553
558.30,97.9675
558.40,97.9797
558.50,97.9950
558.60,98.0072
558.70,98.0179
558.80,98.0286
558.90,98.0362
559.00,98.0484
559.10,98.0606
559.20,98.0743
559.30,98.0881
559.40,98.1079
559.50,98.1247
559.60,98.1354
559.70,98.1522
559.80,98.1674
559.90,98.1796
560.00,98.1918
560.10,98.2071
560.20,98.2178
560.30,98.2269
560.40,98.2361
560.50,98.2452
560.60,98.2544
560.70,98.2651
560.80,98.2758
560.90,98.2834
561.00,98.2895
561.10,98.3002
561.20,98.3124
561.30,98.3246
561.40,98.3398
561.50,98.3551
561.60,98.3688
561.70,98.3795
561.80,98.3841
561.90,98.3887
562.00,98.3948
562.10,98.4039
562.20,98.4207
562.30,98.4329
562.40,98.4512
562.50,98.4650
562.60,98.4787
562.70,98.4894
562.80,98.4955
562.90,98.5046
563.00,98.5092
563.10,98.5168
563.20,98.5245
563.30,98.5336
563.40,98.5474
563.50,98.5580
563.60,98.5718
563.70,98.5779
563.80,98.5886
563.90,98.5947
564.00,98.5992
564.10,98.6023
564.20,98.6099
564.30,98.6237
564.40,98.6343
564.50,98.6420
564.60,98.6496
564.70,98.6557
564.80,98.6618
564.90,98.6633
565.00,98.6725
565.10,98.6801
565.20,98.6847
565.30,98.6938
565.40,98.7015
565.50,98.7198
565.60,98.7335
565.70,98.7488
565.80,98.7640
565.90,98.7778
566.00,98.7854
566.10,98.7869
566.20,98.7915
566.30,98.7991
566.40,98.8052
566.50,98.8098
566.60,98.8174
566.70,98.8281
566.80,98.8403
566.90,98.8495
567.00,98.8617
567.10,98.8724
567.20,98.8815
567.30,98.8907
567.40,98.9014
567.50,98.9120
567.60,98.9243
567.70,98.9319
567.80,98.9426
567.90,98.9502
568.00,98.9578
568.10,98.9685
568.20,98.9761
568.30,98.9853
568.40,98.9914
568.50,98.9990
568.60,99.0036
568.70,99.0112
568.80,99.0173
568.90,99.0234
569.00,99.0311
569.10,99.0402
569.20,99.0463
569.30,99.0479
569.40,99.0540
569.50,99.0601
569.60,99.0646
569.70,99.0753
569.80,99.0845
569.90,99.0997
570.00,99.1013
570.10,99.1058
570.20,99.1119
570.30,99.1119
570.40,99.1074
570.50,99.1104
570.60,99.1180
570.70,99.1226
570.80,99.1287
570.90,99.1394
571.00,99.1501
571.10,99.1577
571.20,99.1638
571.30,99.1730
571.40,99.1791
571.50,99.1882
571.60,99.1974
571.70,99.2020
571.80,99.2081
571.90,99.2111
572.00,99.2172
572.10,99.2203
572.20,99.2249
572.30,99.2340
572.40,99.2416
572.50,99.2493
572.60,99.2538
572.70,99.2584
572.80,99.2645
572.90,99.2630
573.00,99.2645
573.10,99.2676
573.20,99.2706
573.30,99.2737
573.40,99.2813
573.50,99.2813
573.60,99.2828
573.70,99.2798
573.80,99.2859
