"ST4 - RawData"
"Wavelength nm.","T%"
529.10,88.3469
529.20,88.3865
529.30,88.4247
529.40,88.4659
529.50,88.5071
529.60,88.5529
529.70,88.6017
529.80,88.6536
529.90,88.7039
530.00,88.7512
530.10,88.7955
530.20,88.8336
530.30,88.8718
530.40,88.9145
530.50,88.9587
530.60,88.9969
530.70,89.0472
530.80,89.1006
530.90,89.1434
531.00,89.1815
531.10,89.2227
531.20,89.2624
531.30,89.3005
531.40,89.3448
531.50,89.3875
531.60,89.4302
531.70,89.4714
531.80,89.5172
531.90,89.5615
532.00,89.6027
532.10,89.6469
532.20,89.6942
532.30,89.7400
532.40,89.7842
532.50,89.8270
532.60,89.8682
532.70,89.9078
532.80,89.9475
532.90,89.9811
533.00,90.0192
533.10,90.0558
533.20,90.0986
533.30,90.1413
533.40,90.1840
533.50,90.2267
533.60,90.2634
533.70,90.3061
533.80,90.3473
533.90,90.3854
534.00,90.4236
534.10,90.4678
534.20,90.5121
534.30,90.5594
534.40,90.6021
534.50,90.6448
534.60,90.6876
534.70,90.7303
534.80,90.7715
534.90,90.8081
535.00,90.8569
535.10,90.9058
535.20,90.9470
535.30,90.9943
535.40,91.0431
535.50,91.0873
535.60,91.1240
535.70,91.1621
535.80,91.1987
535.90,91.2399
536.00,91.2796
536.10,91.3147
536.20,91.3498
536.30,91.4001
536.40,91.4246
536.50,91.4520
536.60,91.4825
536.70,91.5131
536.80,91.5390
536.90,91.5695
537.00,91.5985
537.10,91.6306
537.20,91.6611
537.30,91.6962
537.40,91.7343
537.50,91.7709
537.60,91.8060
537.70,91.8442
537.80,91.8808
537.90,91.9144
538.00,91.9434
538.10,91.9754
538.20,92.0135
538.30,92.0502
538.40,92.0898
538.50,92.1295
538.60,92.1707
538.70,92.2073
538.80,92.2363
538.90,92.2668
539.00,92.3019
539.10,92.3401
539.20,92.3737
539.30,92.4103
539.40,92.4500
539.50,92.4866
539.60,92.5186
539.70,92.5537
539.80,92.5858
539.90,92.6224
540.00,92.6559
540.10,92.6910
540.20,92.7246
540.30,92.7612
540.40,92.7979
540.50,92.8314
540.60,92.8635
540.70,92.8940
540.80,92.9230
540.90,92.9504
541.00,92.9810
541.10,93.0176
541.20,93.0527
541.30,93.0878
541.40,93.1229
541.50,93.1641
541.60,93.1961
541.70,93.2266
541.80,93.2571
541.90,93.2861
542.00,93.3136
542.10,93.3426
542.20,93.3823
542.30,93.4204
542.40,93.4586
542.50,93.4982
542.60,93.5364
542.70,93.5715
542.80,93.6020
542.90,93.6371
543.00,93.6783
543.10,93.7134
543.20,93.7500
543.30,93.7820
543.40,93.8141
543.50,93.8354
543.60,93.8599
543.70,93.8858
543.80,93.9133
543.90,93.9377
544.00,93.9651
544.10,93.9911
544.20,94.0186
544.30,94.0521
544.40,94.0811
544.50,94.1132
544.60,94.1452
544.70,94.1757
544.80,94.1986
544.90,94.2230
545.00,94.2535
545.10,94.2825
545.20,94.3115
545.30,94.3405
545.40,94.3695
545.50,94.3954
545.60,94.4244
545.70,94.4489
545.80,94.4794
545.90,94.5068
546.00,94.5328
546.10,94.5618
546.20,94.5908
546.30,94.6152
546.40,94.6426
546.50,94.6671
546.60,94.6899
546.70,94.7144
546.80,94.7388
546.90,94.7647
547.00,94.7891
547.10,94.8227
547.20,94.8502
547.30,94.8746
547.40,94.8990
547.50,94.9249
547.60,94.9478
547.70,94.9738
547.80,95.0058
547.90,95.0409
548.00,95.0760
548.10,95.1080
548.20,95.1370
548.30,95.1614
548.40,95.1828
548.50,95.1996
548.60,95.2179
548.70,95.2408
548.80,95.2667
548.90,95.2927
549.00,95.3201
549.10,95.3445
549.20,95.3674
549.30,95.3857
549.40,95.4056
549.50,95.4208
549.60,95.4407
549.70,95.4590
549.80,95.4849
549.90,95.5093
550.00,95.5322
550.10,95.5551
550.20,95.5780
550.30,95.6009
550.40,95.6238
550.50,95.6451
550.60,95.6680
550.70,95.6909
550.80,95.7123
550.90,95.7336
551.00,95.7596
551.10,95.7840
551.20,95.8069
551.30,95.8298
551.40,95.8557
551.50,95.8740
551.60,95.8954
551.70,95.9229
551.80,95.9564
551.90,95.9869
552.00,96.0220
552.10,96.0541
552.20,96.0785
552.30,96.1029
552.40,96.1258
552.50,96.1456
552.60,96.1655
552.70,96.1868
552.80,96.2082
552.90,96.2265
553.00,96.2448
553.10,96.2601
553.20,96.2784
553.30,96.2967
553.40,96.3089
553.50,96.3257
553.60,96.3409
553.70,96.3531
553.80,96.3669
553.90,96.3867
554.00,96.4066
